Subject	Mapping	Trial	Interval	CorrectResponse	Given Response	Accuracy	RT	Stimulus
113	B	42	500	k	k	1	1156	2
113	B	43	1100	b	b	1	598	5
113	B	44	500	h	h	1	761	4
113	B	45	950	l	l	1	626	1
113	B	46	800	k	k	1	689	2
113	B	47	950	h	h	1	793	4
113	B	48	800	j	j	1	658	3
113	B	49	1100	b	b	1	699	5
113	B	50	950	k	k	1	654	2
113	C	1	800	j	j	1	552	3
113	C	2	1100	l	l	1	368	5
113	C	3	950	h	h	1	741	2
113	C	4	500	j	j	1	792	3
113	C	5	500	k	k	1	488	4
113	C	6	950	b	b	1	600	1
113	C	7	650	j	j	1	1056	3
113	C	8	950	h	h	1	570	2
113	C	9	650	k	k	1	498	4
113	C	10	1100	b	b	1	530	1
113	C	11	950	l	l	1	544	5
113	C	12	650	k	k	1	706	4
113	C	13	800	l	l	1	594	5
113	C	14	500	b	b	1	378	1
113	C	15	1100	j	j	1	1010	3
113	C	16	1100	h	h	1	826	2
113	C	17	650	b	b	1	762	1
113	C	18	500	h	h	1	1208	2
113	C	19	1100	l	l	1	666	5
113	C	20	800	h	h	1	888	2
113	C	21	950	k	k	1	701	4
113	C	22	950	j	j	1	405	3
113	C	23	800	b	b	1	510	1
113	C	24	800	k	k	1	693	4
113	C	25	650	h	h	1	765	2
113	C	26	500	l	l	1	509	5
113	C	27	800	b	b	1	541	1
113	C	28	650	h	h	1	730	2
113	C	29	500	b	b	1	378	1
113	C	30	500	k	k	1	472	4
113	C	31	950	l	l	1	436	5
113	C	32	1100	j	j	1	642	3
113	C	33	1100	k	k	1	338	4
113	C	34	950	b	b	1	386	1
113	C	35	800	l	l	1	489	5
113	C	36	950	j	j	1	665	3
113	C	37	650	b	b	1	497	1
113	C	38	1100	k	k	1	527	4
113	C	39	500	l	l	1	593	5
113	C	40	500	h	h	1	751	2
113	C	41	950	k	k	1	729	4
113	C	42	500	j	j	1	865	3
113	C	43	1100	h	h	1	793	2
113	C	44	800	j	j	1	900	3
113	C	45	800	k	k	1	673	4
113	C	46	1100	b	b	1	1519	1
113	C	47	650	l	l	1	524	5
113	C	48	800	h	h	1	942	2
113	C	49	650	j	j	1	740	3
113	C	50	650	l	l	1	560	5
113	D	1	650	b	b	1	887	5
113	D	2	650	j	j	1	1098	3
113	D	3	800	k	k	1	583	2
113	D	4	650	b	b	1	836	5
113	D	5	1100	l	l	1	666	1
113	D	6	800	h	h	1	890	4
113	D	7	800	j	j	1	846	3
113	D	8	1100	k	k	1	596	2
113	D	9	500	j	j	1	870	3
113	D	10	950	h	h	1	818	4
113	D	11	500	k	k	1	778	2
113	D	12	500	b	b	1	474	5
113	D	13	1100	h	h	1	1116	4
113	D	14	650	l	l	1	679	1
113	D	15	950	j	j	1	806	3
113	D	16	800	b	b	1	863	5
113	D	17	950	l	l	1	759	1
113	D	18	1100	h	h	1	884	4
113	D	19	1100	j	j	1	787	3
113	D	20	950	b	b	1	1047	5
113	D	21	500	h	h	1	970	4
113	D	22	500	l	l	1	729	1
113	D	23	650	k	k	1	895	2
113	D	24	800	l	l	1	569	1
113	D	25	500	b	b	1	912	5
113	D	26	650	k	k	1	887	2
113	D	27	800	h	h	1	930	4
113	D	28	800	l	j	0	847	1
113	D	29	950	j	j	1	734	3
113	D	30	950	h	h	1	710	4
113	D	31	800	k	k	1	588	2
113	D	32	1100	b	b	1	1094	5
113	D	33	500	k	k	1	547	2
113	D	34	650	l	l	1	697	1
113	D	35	1100	k	k	1	675	2
113	D	36	1100	j	j	1	978	3
113	D	37	500	l	l	1	646	1
113	D	38	800	b	b	1	862	5
113	D	39	650	h	h	1	923	4
113	D	40	950	b	b	1	646	5
113	D	41	1100	l	l	1	686	1
113	D	42	650	h	h	1	923	4
113	D	43	950	k	k	1	843	2
113	D	44	650	j	j	1	898	3
113	D	45	950	l	l	1	670	1
113	D	46	500	h	h	1	854	4
113	D	47	500	j	j	1	648	3
113	D	48	950	k	k	1	670	2
113	D	49	1100	b	b	1	624	5
113	D	50	800	j	j	1	1397	3
114	A	1	950	k	k	1	735	4
114	A	2	800	h	h	1	969	2
114	A	3	950	b	b	1	610	1
114	A	4	500	k	k	1	916	4
114	A	5	1100	l	l	1	860	5
114	A	6	500	h	h	1	413	2
114	A	7	650	b	b	1	1004	1
114	A	8	1100	h	h	1	622	2
114	A	9	1100	j	j	1	472	3
114	A	10	500	b	b	1	674	1
114	A	11	800	l	l	1	712	5
114	A	12	650	k	k	1	655	4
114	A	13	950	l	l	1	702	5
114	A	14	1100	b	b	1	861	1
114	A	15	650	k	k	1	436	4
114	A	16	950	h	h	1	665	2
114	A	17	650	j	j	1	383	3
114	A	18	650	l	l	1	610	5
114	A	19	650	j	j	1	369	3
114	A	20	950	k	k	1	599	4
114	A	21	800	j	j	1	624	3
114	A	22	1100	b	b	1	816	1
114	A	23	800	k	k	1	736	4
114	A	24	950	h	h	1	629	2
114	A	25	1100	l	l	1	560	5
114	A	26	800	j	j	1	728	3
114	A	27	1100	h	h	1	570	2
114	A	28	500	j	j	1	608	3
114	A	29	500	h	h	1	650	2
114	A	30	500	l	l	1	703	5
114	A	31	1100	k	k	1	579	4
114	A	32	650	b	b	1	409	1
114	A	33	950	j	j	1	818	3
114	A	34	800	l	l	1	415	5
114	A	35	950	b	b	1	1129	1
114	A	36	1100	k	k	1	945	4
114	A	37	1100	j	j	1	518	3
114	A	38	950	l	l	1	503	5
114	A	39	500	k	k	1	693	4
114	A	40	500	b	b	1	1023	1
114	A	41	650	h	h	1	857	2
114	A	42	800	b	b	1	720	1
114	A	43	500	l	l	1	601	5
114	A	44	650	h	h	1	677	2
114	A	45	800	k	k	1	565	4
114	A	46	800	b	b	1	954	1
114	A	47	950	j	j	1	555	3
114	A	48	800	h	h	1	602	2
114	A	49	650	l	l	1	524	5
114	A	50	500	j	j	1	554	3
114	B	1	950	j	j	1	718	3
114	B	2	800	l	l	1	547	1
114	B	3	800	h	h	1	941	4
114	B	4	650	k	k	1	733	2
114	B	5	500	b	b	1	735	5
114	B	6	800	l	l	1	438	1
114	B	7	650	k	k	1	632	2
114	B	8	500	l	l	1	523	1
114	B	9	500	h	h	1	591	4
114	B	10	950	b	b	1	1359	5
114	B	11	1100	j	j	1	444	3
114	B	12	1100	h	h	1	1128	4
114	B	13	950	l	l	1	472	1
114	B	14	800	b	b	1	713	5
114	B	15	950	j	j	1	1046	3
114	B	16	650	l	l	1	498	1
114	B	17	1100	h	h	1	825	4
114	B	18	500	b	b	1	649	5
114	B	19	500	k	k	1	1030	2
114	B	20	950	h	h	1	889	4
114	B	21	500	j	j	1	640	3
114	B	22	1100	k	k	1	520	2
114	B	23	800	j	j	1	643	3
114	B	24	800	h	h	1	703	4
114	B	25	1100	l	l	1	440	1
114	B	26	500	k	k	1	826	3
114	B	27	650	b	b	1	741	5
114	B	28	800	k	k	1	505	2
114	B	29	650	j	j	1	698	3
114	B	30	650	b	b	1	681	5
114	B	31	650	j	j	1	479	3
114	B	32	950	k	k	1	624	2
114	B	33	650	h	h	1	537	4
114	B	34	1100	l	l	1	481	1
114	B	35	950	b	b	1	759	5
114	B	36	650	h	h	1	1020	4
114	B	37	800	b	b	1	1113	5
114	B	38	500	l	l	1	526	1
114	B	39	1100	j	j	1	441	3
114	B	40	1100	k	k	1	553	2
114	B	41	650	l	l	1	520	1
114	B	42	500	k	k	1	658	2
114	B	43	1100	b	b	1	707	5
114	B	44	500	h	h	1	821	4
114	B	45	950	l	l	1	437	1
114	B	46	800	k	k	1	562	2
114	B	47	950	h	l	0	832	4
114	B	48	800	j	j	1	772	3
114	B	49	1100	b	b	1	946	5
114	B	50	950	k	k	1	688	2
114	C	1	800	j	j	1	719	3
114	C	2	1100	l	l	1	491	5
114	C	3	950	h	h	1	444	2
114	C	4	500	j	j	1	859	3
114	C	5	500	k	k	1	617	4
114	C	6	950	b	b	1	558	1
114	C	7	650	j	j	1	631	3
114	C	8	950	h	h	1	717	2
114	C	9	650	k	k	1	818	4
114	C	10	1100	b	b	1	522	1
114	C	11	950	l	l	1	490	5
114	C	12	650	k	k	1	669	4
114	C	13	800	l	l	1	495	5
114	C	14	500	b	b	1	575	1
114	C	15	1100	j	j	1	586	3
114	C	16	1100	h	h	1	767	2
114	C	17	650	b	b	1	604	1
114	C	18	500	h	h	1	908	2
114	C	19	1100	l	l	1	454	5
114	C	20	800	h	h	1	623	2
114	C	21	950	k	k	1	505	4
114	C	22	950	j	j	1	547	3
114	C	23	800	b	b	1	463	1
114	C	24	800	k	k	1	675	4
114	C	25	650	h	h	1	611	2
114	C	26	500	l	l	1	497	5
114	C	27	800	b	b	1	508	1
114	C	28	650	h	h	1	600	2
114	C	29	500	b	b	1	744	1
114	C	30	500	k	k	1	592	4
114	C	31	950	l	l	1	410	5
114	C	32	1100	j	j	1	494	3
114	C	33	1100	k	k	1	902	4
114	C	34	950	b	b	1	588	1
114	C	35	800	l	l	1	472	5
114	C	36	950	j	j	1	584	3
114	C	37	650	b	b	1	553	1
114	C	38	1100	k	k	1	772	4
114	C	39	500	l	l	1	519	5
114	C	40	500	h	h	1	603	2
114	C	41	950	k	k	1	582	4
114	C	42	500	j	j	1	699	3
114	C	43	1100	h	h	1	570	2
114	C	44	800	j	j	1	758	3
114	C	45	800	k	k	1	983	4
114	C	46	1100	b	b	1	518	1
114	C	47	650	l	l	1	456	5
114	C	48	800	h	h	1	651	2
114	C	49	650	j	j	1	595	3
114	C	50	650	l	l	1	443	5
114	D	1	650	b	b	1	798	5
114	D	2	650	j	j	1	820	3
114	D	3	800	k	k	1	803	2
114	D	4	650	b	b	1	510	5
114	D	5	1100	l	l	1	715	1
114	D	6	800	h	h	1	916	4
114	D	7	800	j	j	1	609	3
114	D	8	1100	k	k	1	694	2
114	D	9	500	j	j	1	573	3
114	D	10	950	h	h	1	1459	4
114	D	11	500	k	k	1	636	2
114	D	12	500	b	b	1	840	5
114	D	13	1100	h	k	0	812	4
114	D	14	650	l	l	1	694	1
114	D	15	950	j	j	1	528	3
114	D	16	800	b	b	1	501	5
114	D	17	950	l	l	1	610	1
114	D	18	1100	h	h	1	819	4
114	D	19	1100	j	j	1	609	3
114	D	20	950	b	b	1	668	5
114	D	21	500	h	h	1	828	4
114	D	22	500	l	l	1	660	1
114	D	23	650	k	k	1	728	2
114	D	24	800	l	l	1	696	1
114	D	25	500	b	b	1	775	5
114	D	26	650	k	k	1	940	2
114	D	27	800	h	h	1	741	4
114	D	28	800	l	l	1	621	1
114	D	29	950	j	j	1	854	3
114	D	30	950	h	h	1	798	4
114	D	31	800	k	k	1	578	2
114	D	32	1100	b	b	1	622	5
114	D	33	500	k	k	1	1142	2
114	D	34	650	l	l	1	661	1
114	D	35	1100	k	k	1	693	2
114	D	36	1100	j	j	1	535	3
114	D	37	500	l	l	1	1135	1
114	D	38	800	b	b	1	644	5
114	D	39	650	h	h	1	743	4
114	D	40	950	b	b	1	586	5
114	D	41	1100	l	l	1	559	1
114	D	42	650	h	h	1	599	4
114	D	43	950	k	k	1	684	2
114	D	44	650	j	j	1	731	3
114	D	45	950	l	l	1	392	1
114	D	46	500	h	h	1	585	4
114	D	47	500	j	j	1	672	3
114	D	48	950	k	k	1	633	2
114	D	49	1100	b	b	1	745	5
114	D	50	800	j	j	1	671	3
115	A	1	950	k	k	1	640	4
115	A	2	800	h	h	1	600	2
115	A	3	950	b	b	1	488	1
115	A	4	500	k	k	1	880	4
115	A	5	1100	l	l	1	1332	5
115	A	6	500	h	h	1	601	2
115	A	7	650	b	b	1	593	1
115	A	8	1100	h	h	1	460	2
115	A	9	1100	j	j	1	705	3
115	A	10	500	b	b	1	433	1
115	A	11	800	l	l	1	460	5
115	A	12	650	k	k	1	454	4
115	A	13	950	l	l	1	515	5
115	A	14	1100	b	b	1	451	1
115	A	15	650	k	k	1	586	4
115	A	16	950	h	b	0	510	2
115	A	17	650	j	j	1	528	3
115	A	18	650	l	l	1	530	5
115	A	19	650	j	j	1	536	3
115	A	20	950	k	k	1	500	4
115	A	21	800	j	j	1	557	3
115	A	22	1100	b	b	1	355	1
115	A	23	800	k	k	1	504	4
115	A	24	950	h	h	1	456	2
115	A	25	1100	l	l	1	427	5
115	A	26	800	j	j	1	548	3
115	A	27	1100	h	h	1	530	2
115	A	28	500	j	j	1	619	3
115	A	29	500	h	h	1	455	2
115	A	30	500	l	l	1	495	5
115	A	31	1100	k	k	1	366	4
115	A	32	650	b	b	1	507	1
115	A	33	950	j	j	1	541	3
115	A	34	800	l	l	1	424	5
115	A	35	950	b	b	1	501	1
115	A	36	1100	k	k	1	527	4
115	A	37	1100	j	j	1	396	3
115	A	38	950	l	l	1	503	5
115	A	39	500	k	k	1	682	4
115	A	40	500	b	h	0	675	1
115	A	41	650	h	h	1	363	2
115	A	42	800	b	b	1	576	1
115	A	43	500	l	l	1	516	5
115	A	44	650	h	h	1	570	2
115	A	45	800	k	k	1	429	4
115	A	46	800	b	b	1	498	1
115	A	47	950	j	j	1	520	3
115	A	48	800	h	h	1	423	2
115	A	49	650	l	l	1	511	5
115	A	50	500	j	j	1	531	3
115	B	1	950	j	j	1	450	3
115	B	2	800	l	l	1	457	1
115	B	3	800	h	h	1	556	4
115	B	4	650	k	l	0	516	2
115	B	5	500	b	b	1	523	5
115	B	6	800	l	l	1	533	1
115	B	7	650	k	k	1	492	2
115	B	8	500	l	l	1	502	1
115	B	9	500	h	h	1	630	4
115	B	10	950	b	b	1	565	5
115	B	11	1100	j	j	1	559	3
115	B	12	1100	h	h	1	728	4
115	B	13	950	l	l	1	524	1
115	B	14	800	b	h	0	608	5
115	B	15	950	j	j	1	707	3
115	B	16	650	l	l	1	543	1
115	B	17	1100	h	h	1	750	4
115	B	18	500	b	b	1	2338	5
115	B	19	500	k	k	1	520	2
115	B	20	950	h	h	1	640	4
115	B	21	500	j	j	1	613	3
115	B	22	1100	k	j	0	434	2
115	B	23	800	j	j	1	667	3
115	B	24	800	h	h	1	447	4
115	B	25	1100	l	l	1	391	1
115	B	26	500	j	j	1	546	3
115	B	27	650	b	b	1	561	5
115	B	28	800	k	k	1	506	2
115	B	29	650	j	j	1	384	3
115	B	30	650	b	b	1	573	5
115	B	31	650	j	j	1	689	3
115	B	32	950	k	k	1	461	2
115	B	33	650	h	h	1	743	4
115	B	34	1100	l	l	1	406	1
115	B	35	950	b	b	1	656	5
115	B	36	650	h	h	1	481	4
115	B	37	800	b	b	1	548	5
115	B	38	500	l	b	0	460	1
115	B	39	1100	j	j	1	533	3
115	B	40	1100	k	k	1	552	2
115	B	41	650	l	l	1	424	1
115	B	42	500	k	k	1	452	2
115	B	43	1100	b	b	1	520	5
115	B	44	500	h	h	1	605	4
115	B	45	950	l	l	1	404	1
115	B	46	800	k	k	1	321	2
115	B	47	950	h	j	0	422	4
115	B	48	800	j	h	0	808	3
115	B	49	1100	b	b	1	590	5
115	B	50	950	k	h	0	395	2
115	C	1	800	j	j	1	536	3
115	C	2	1100	l	l	1	459	5
115	C	3	950	h	h	1	500	2
115	C	4	500	j	j	1	530	3
115	C	5	500	k	k	1	483	4
115	C	6	950	b	b	1	519	1
115	C	7	650	j	j	1	677	3
115	C	8	950	h	h	1	498	2
115	C	9	650	k	k	1	717	4
115	C	10	1100	b	b	1	441	1
115	C	11	950	l	l	1	457	5
115	C	12	650	k	k	1	453	4
115	C	13	800	l	l	1	484	5
115	C	14	500	b	b	1	430	1
115	C	15	1100	j	j	1	512	3
115	C	16	1100	h	b	0	431	2
115	C	17	650	b	b	1	599	1
115	C	18	500	h	h	1	457	2
115	C	19	1100	l	k	0	521	5
115	C	20	800	h	h	1	488	2
115	C	21	950	k	k	1	601	4
115	C	22	950	j	j	1	542	3
115	C	23	800	b	b	1	440	1
115	C	24	800	k	k	1	456	4
115	C	25	650	h	h	1	432	2
115	C	26	500	l	l	1	404	5
115	C	27	800	b	b	1	516	1
115	C	28	650	h	h	1	655	2
115	C	29	500	b	b	1	468	1
115	C	30	500	k	k	1	310	4
115	C	31	950	l	l	1	520	5
115	C	32	1100	j	j	1	397	3
115	C	33	1100	k	k	1	281	4
115	C	34	950	b	b	1	509	1
115	C	35	800	l	l	1	583	5
115	C	36	950	j	j	1	501	3
115	C	37	650	b	b	1	309	1
115	C	38	1100	k	j	0	445	4
115	C	39	500	l	l	1	540	5
115	C	40	500	h	h	1	849	2
115	C	41	950	k	k	1	488	4
115	C	42	500	j	j	1	425	3
115	C	43	1100	h	h	1	568	2
115	C	44	800	j	j	1	519	3
115	C	45	800	k	k	1	501	4
115	C	46	1100	b	b	1	396	1
115	C	47	650	l	l	1	484	5
115	C	48	800	h	h	1	662	2
115	C	49	650	j	l	0	480	3
115	C	50	650	l	l	1	555	5
115	D	1	650	b	b	1	843	5
115	D	2	650	j	j	1	573	3
115	D	3	800	k	k	1	459	2
115	D	4	650	b	b	1	561	5
115	D	5	1100	l	h	0	370	1
115	D	6	800	h	h	1	539	4
115	D	7	800	j	j	1	591	3
115	D	8	1100	k	k	1	1063	2
115	D	9	500	j	j	1	517	3
115	D	10	950	h	h	1	424	4
115	D	11	500	k	k	1	650	2
115	D	12	500	b	b	1	545	5
115	D	13	1100	h	h	1	553	4
115	D	14	650	l	b	0	490	1
115	D	15	950	j	j	1	605	3
115	D	16	800	b	b	1	468	5
115	D	17	950	l	l	1	576	1
115	D	18	1100	h	h	1	540	4
115	D	19	1100	j	j	1	402	3
115	D	20	950	b	b	1	711	5
115	D	21	500	h	h	1	419	4
115	D	22	500	l	l	1	432	1
115	D	23	650	k	k	1	625	2
115	D	24	800	l	l	1	411	1
115	D	25	500	b	b	1	508	5
115	D	26	650	k	k	1	621	2
115	D	27	800	h	h	1	477	4
115	D	28	800	l	l	1	466	1
115	D	29	950	j	j	1	412	3
115	D	30	950	h	h	1	600	4
115	D	31	800	k	k	1	446	2
115	D	32	1100	b	b	1	559	5
115	D	33	500	k	k	1	588	2
115	D	34	650	l	l	1	470	1
115	D	35	1100	k	k	1	646	2
115	D	36	1100	j	j	1	561	3
115	D	37	500	l	l	1	420	1
115	D	38	800	b	b	1	522	5
115	D	39	650	h	h	1	508	4
115	D	40	950	b	b	1	530	5
115	D	41	1100	l	l	1	494	1
115	D	42	650	h	h	1	579	4
115	D	43	950	k	k	1	453	2
115	D	44	650	j	j	1	395	3
115	D	45	950	l	l	1	574	1
115	D	46	500	h	h	1	382	4
115	D	47	500	j	j	1	646	3
115	D	48	950	k	k	1	664	2
115	D	49	1100	b	b	1	490	5
115	D	50	800	j	j	1	464	3
116	A	1	950	k	k	1	536	4
116	A	2	800	h	h	1	786	2
116	A	3	950	b	b	1	1079	1
116	A	4	500	k	k	1	745	4
116	A	5	1100	l	l	1	749	5
116	A	6	500	h	h	1	639	2
116	A	7	650	b	b	1	661	1
116	A	8	1100	h	h	1	646	2
116	A	9	1100	j	j	1	784	3
116	A	10	500	b	b	1	782	1
116	A	11	800	l	l	1	576	5
116	A	12	650	k	k	1	719	4
116	A	13	950	l	l	1	571	5
116	A	14	1100	b	b	1	712	1
116	A	15	650	k	k	1	574	4
116	A	16	950	h	h	1	549	2
116	A	17	650	j	j	1	1438	3
116	A	18	650	l	l	1	516	5
116	A	19	650	j	j	1	883	3
116	A	20	950	k	k	1	552	4
116	A	21	800	j	j	1	625	3
116	A	22	1100	b	b	1	822	1
116	A	23	800	k	k	1	802	4
116	A	24	950	h	h	1	700	2
116	A	25	1100	l	l	1	613	5
116	A	26	800	j	l	0	422	3
116	A	27	1100	h	h	1	1124	2
116	A	28	500	j	j	1	1029	3
116	A	29	500	h	h	1	747	2
116	A	30	500	l	l	1	734	5
116	A	31	1100	k	k	1	1030	4
116	A	32	650	b	b	1	758	1
116	A	33	950	j	j	1	694	3
116	A	34	800	l	l	1	632	5
116	A	35	950	b	b	1	653	1
116	A	36	1100	k	k	1	700	4
116	A	37	1100	j	j	1	527	3
116	A	38	950	l	l	1	804	5
116	A	39	500	k	k	1	589	4
116	A	40	500	b	b	1	878	1
116	A	41	650	h	h	1	658	2
116	A	42	800	b	b	1	689	1
116	A	43	500	l	l	1	1218	5
116	A	44	650	h	h	1	671	2
116	A	45	800	k	k	1	760	4
116	A	46	800	b	b	1	1048	1
116	A	47	950	j	j	1	955	3
116	A	48	800	h	h	1	463	2
116	A	49	650	l	l	1	687	5
116	A	50	500	j	j	1	756	3
116	B	1	950	j	j	1	449	3
116	B	2	800	l	l	1	473	1
116	B	3	800	h	h	1	598	4
116	B	4	650	k	k	1	3100	2
116	B	5	500	b	b	1	649	5
116	B	6	800	l	l	1	474	1
116	B	7	650	k	k	1	804	2
116	B	8	500	l	l	1	1003	1
116	B	9	500	h	h	1	842	4
116	B	10	950	b	b	1	694	5
116	B	11	1100	j	j	1	657	3
116	B	12	1100	h	h	1	664	4
116	B	13	950	l	l	1	574	1
116	B	14	800	b	b	1	744	5
116	B	15	950	j	j	1	368	3
116	B	16	650	l	l	1	601	1
116	B	17	1100	h	h	1	660	4
116	B	18	500	b	b	1	1087	5
116	B	19	500	k	k	1	1094	2
116	B	20	950	h	h	1	643	4
116	B	21	500	j	j	1	826	3
116	B	22	1100	k	k	1	963	2
116	B	23	800	j	j	1	1179	3
116	B	24	800	h	h	1	713	4
116	B	25	1100	l	l	1	951	1
116	B	26	500	j	j	1	608	3
116	B	27	650	b	b	1	764	5
116	B	28	800	k	k	1	841	2
116	B	29	650	j	j	1	535	3
116	B	30	650	b	b	1	635	5
116	B	31	650	j	j	1	584	3
116	B	32	950	k	k	1	1216	2
116	B	33	650	h	h	1	665	4
116	B	34	1100	l	l	1	1018	1
116	B	35	950	b	b	1	796	5
116	B	36	650	h	h	1	686	4
116	B	37	800	b	b	1	740	5
116	B	38	500	l	l	1	823	1
116	B	39	1100	j	j	1	375	3
116	B	40	1100	k	k	1	739	2
116	B	41	650	l	l	1	821	1
116	B	42	500	k	k	1	528	2
116	B	43	1100	b	b	1	837	5
116	B	44	500	h	h	1	773	4
116	B	45	950	l	l	1	681	1
116	B	46	800	k	k	1	754	2
116	B	47	950	h	h	1	596	4
116	B	48	800	j	j	1	539	3
116	B	49	1100	b	b	1	617	5
116	B	50	950	k	k	1	687	2
116	C	1	800	j	j	1	637	3
116	C	2	1100	l	l	1	623	5
116	C	3	950	h	h	1	828	2
116	C	4	500	j	j	1	465	3
116	C	5	500	k	k	1	645	4
116	C	6	950	b	b	1	592	1
116	C	7	650	j	j	1	598	3
116	C	8	950	h	h	1	586	2
116	C	9	650	k	k	1	1170	4
116	C	10	1100	b	b	1	1000	1
116	C	11	950	l	l	1	1072	5
116	C	12	650	k	k	1	1224	4
116	C	13	800	l	l	1	596	5
116	C	14	500	b	b	1	1432	1
116	C	15	1100	j	j	1	546	3
116	C	16	1100	h	h	1	562	2
116	C	17	650	b	b	1	671	1
116	C	18	500	h	h	1	601	2
116	C	19	1100	l	l	1	611	5
116	C	20	800	h	h	1	926	2
116	C	21	950	k	k	1	1068	4
116	C	22	950	j	j	1	1013	3
116	C	23	800	b	b	1	936	1
116	C	24	800	k	k	1	800	4
116	C	25	650	h	h	1	560	2
116	C	26	500	l	l	1	598	5
116	C	27	800	b	b	1	763	1
116	C	28	650	h	h	1	595	2
116	C	29	500	b	h	0	1123	1
116	C	30	500	k	k	1	892	4
116	C	31	950	l	l	1	787	5
116	C	32	1100	j	j	1	545	3
116	C	33	1100	k	k	1	697	4
116	C	34	950	b	b	1	692	1
116	C	35	800	l	l	1	553	5
116	C	36	950	j	j	1	1012	3
116	C	37	650	b	b	1	775	1
116	C	38	1100	k	k	1	934	4
116	C	39	500	l	l	1	851	5
116	C	40	500	h	h	1	550	2
116	C	41	950	k	k	1	964	4
116	C	42	500	j	j	1	699	3
116	C	43	1100	h	h	1	621	2
116	C	44	800	j	j	1	1214	3
116	C	45	800	k	k	1	799	4
116	C	46	1100	b	b	1	590	1
116	C	47	650	l	l	1	564	5
116	C	48	800	h	h	1	384	2
116	C	49	650	j	j	1	353	3
116	C	50	650	l	l	1	514	5
116	D	1	650	b	b	1	741	5
116	D	2	650	j	j	1	1141	3
116	D	3	800	k	k	1	639	2
116	D	4	650	b	b	1	620	5
116	D	5	1100	l	l	1	630	1
116	D	6	800	h	h	1	830	4
116	D	7	800	j	j	1	462	3
116	D	8	1100	k	k	1	655	2
116	D	9	500	j	j	1	704	3
116	D	10	950	h	h	1	899	4
116	D	11	500	k	k	1	572	2
116	D	12	500	b	b	1	720	5
116	D	13	1100	h	h	1	828	4
116	D	14	650	l	l	1	517	1
116	D	15	950	j	j	1	669	3
116	D	16	800	b	b	1	687	5
116	D	17	950	l	l	1	653	1
116	D	18	1100	h	h	1	797	4
116	D	19	1100	j	j	1	422	3
116	D	20	950	b	b	1	1016	5
116	D	21	500	h	h	1	981	4
116	D	22	500	l	l	1	756	1
116	D	23	650	k	k	1	546	2
116	D	24	800	l	l	1	599	1
116	D	25	500	b	b	1	865	5
116	D	26	650	k	k	1	576	2
116	D	27	800	h	h	1	1221	4
116	D	28	800	l	l	1	671	1
116	D	29	950	j	j	1	785	3
116	D	30	950	h	h	1	837	4
116	D	31	800	k	k	1	625	2
116	D	32	1100	b	b	1	811	5
116	D	33	500	k	k	1	468	2
116	D	34	650	l	l	1	1218	1
116	D	35	1100	k	k	1	714	2
116	D	36	1100	j	j	1	1230	3
116	D	37	500	l	l	1	656	1
116	D	38	800	b	b	1	652	5
116	D	39	650	h	h	1	731	4
116	D	40	950	b	b	1	989	5
116	D	41	1100	l	l	1	595	1
116	D	42	650	h	h	1	945	4
116	D	43	950	k	k	1	638	2
116	D	44	650	j	j	1	585	3
116	D	45	950	l	l	1	567	1
116	D	46	500	h	h	1	719	4
116	D	47	500	j	j	1	425	3
116	D	48	950	k	k	1	554	2
116	D	49	1100	b	b	1	685	5
116	D	50	800	j	j	1	760	3
117	A	1	950	k	k	1	656	4
117	A	2	800	h	h	1	568	2
117	A	3	950	b	b	1	841	1
117	A	4	500	k	k	1	611	4
117	A	5	1100	l	l	1	435	5
117	A	6	500	h	h	1	534	2
117	A	7	650	b	b	1	432	1
117	A	8	1100	h	h	1	459	2
117	A	9	1100	j	j	1	534	3
117	A	10	500	b	b	1	438	1
117	A	11	800	l	l	1	420	5
117	A	12	650	k	k	1	667	4
117	A	13	950	l	l	1	594	5
117	A	14	1100	b	b	1	430	1
117	A	15	650	k	k	1	656	4
117	A	16	950	h	h	1	705	2
117	A	17	650	j	j	1	550	3
117	A	18	650	l	l	1	484	5
117	A	19	650	j	h	0	595	3
117	A	20	950	k	k	1	544	4
117	A	21	800	j	j	1	402	3
117	A	22	1100	b	b	1	425	1
117	A	23	800	k	k	1	994	4
117	A	24	950	h	h	1	485	2
117	A	25	1100	l	l	1	481	5
117	A	26	800	j	j	1	465	3
117	A	27	1100	h	h	1	518	2
117	A	28	500	j	j	1	549	3
117	A	29	500	h	h	1	622	2
117	A	30	500	l	l	1	415	5
117	A	31	1100	k	k	1	714	4
117	A	32	650	b	b	1	1146	1
117	A	33	950	j	j	1	545	3
117	A	34	800	l	l	1	474	5
117	A	35	950	b	b	1	400	1
117	A	36	1100	k	k	1	697	4
117	A	37	1100	j	j	1	583	3
117	A	38	950	l	l	1	590	5
117	A	39	500	k	k	1	679	4
117	A	40	500	b	b	1	467	1
117	A	41	650	h	h	1	511	2
117	A	42	800	b	b	1	392	1
117	A	43	500	l	l	1	472	5
117	A	44	650	h	h	1	1216	2
117	A	45	800	k	k	1	592	4
117	A	46	800	b	b	1	538	1
117	A	47	950	j	j	1	484	3
117	A	48	800	h	h	1	632	2
117	A	49	650	l	l	1	447	5
117	A	50	500	j	j	1	463	3
117	B	1	950	j	j	1	583	3
117	B	2	800	l	l	1	413	1
117	B	3	800	h	h	1	1121	4
117	B	4	650	k	k	1	745	2
